uuid,relation_uuid,orig_id,relation_orig_id,h_1,h_2,lon_1,lon_2,lat_1,lat_2,distance_meters,source,relation_id
2ba0ebbf-6bb7-4083-98bf-618dbece4b5f,58185da2-9874-443a-8048-baffa137aa46,892043921375828,800057074268383,89.8,90.2,-77.034557191532,-77.034649926981,38.902483414998,38.902590118919,14.318612284261185,Mapillary,2ba0ebbf-6bb7-4083-98bf-618dbece4b5f__58185da2-9874-443a-8048-baffa137aa46
201a1cce-9768-4d02-b07b-213d1efa0ab3,58185da2-9874-443a-8048-baffa137aa46,4210669842304667,800057074268383,89.1,90.2,-77.034645946867,-77.034649926981,38.902485649878,38.902590118919,11.602431085265518,Mapillary,201a1cce-9768-4d02-b07b-213d1efa0ab3__58185da2-9874-443a-8048-baffa137aa46
64b98398-5a8a-4e3e-97a3-d25d5d9ba0a4,af3b8f5c-8327-4fac-ac7a-8d58b09be56c,240463774518816,858375438128754,272.5,274.77,-77.036046286996,-77.036105788102,38.898943876394,38.898839130333,12.722172224777763,Mapillary,64b98398-5a8a-4e3e-97a3-d25d5d9ba0a4__af3b8f5c-8327-4fac-ac7a-8d58b09be56c
8bc07102-d6fe-4079-a141-5f24f84f1c45,af3b8f5c-8327-4fac-ac7a-8d58b09be56c,314958683497321,858375438128754,272.47,274.77,-77.036094110863,-77.036105788102,38.898946205778,38.898839130333,11.929719214152987,Mapillary,8bc07102-d6fe-4079-a141-5f24f84f1c45__af3b8f5c-8327-4fac-ac7a-8d58b09be56c
38e76f53-59f9-4c15-ab25-7a3ccdb5b7ba,af3b8f5c-8327-4fac-ac7a-8d58b09be56c,488783095658483,858375438128754,269.37,274.77,-77.035998864029,-77.036105788102,38.89894238284,38.898839130333,14.745076926863417,Mapillary,38e76f53-59f9-4c15-ab25-7a3ccdb5b7ba__af3b8f5c-8327-4fac-ac7a-8d58b09be56c
91ba6101-eb64-4575-84d8-c0917aa9cae5,98bb90e8-2d19-4fda-97d9-946306fa48c4,956519408517290,1380659468973700,294.2,293.7,-77.033936550473,-77.034025507553,38.906526005788,38.906446467457,11.72606864519853,Mapillary,91ba6101-eb64-4575-84d8-c0917aa9cae5__98bb90e8-2d19-4fda-97d9-946306fa48c4
918c50ee-9a58-4a47-a2c7-6ab6b878ef1d,efecb301-9fd5-4abc-b478-c31babf174aa,170419798355561,918387328998899,279.27,279.57,-77.035380200272,-77.035433931317,38.898837207933,38.898958200072,14.21731414517305,Mapillary,918c50ee-9a58-4a47-a2c7-6ab6b878ef1d__efecb301-9fd5-4abc-b478-c31babf174aa
c24582d0-8ce8-4937-b5be-526a971a7739,efecb301-9fd5-4abc-b478-c31babf174aa,472356747330527,918387328998899,281.55,279.57,-77.035413965954,-77.035433931317,38.89884679996,38.898958200072,12.48741137014557,Mapillary,c24582d0-8ce8-4937-b5be-526a971a7739__efecb301-9fd5-4abc-b478-c31babf174aa
b5ae6b57-e740-481d-9ae8-926d4d8b6ca1,efecb301-9fd5-4abc-b478-c31babf174aa,179283740749306,918387328998899,270.48,279.57,-77.035325533088,-77.035433931317,38.898860406815,38.898958200072,14.36244771078095,Mapillary,b5ae6b57-e740-481d-9ae8-926d4d8b6ca1__efecb301-9fd5-4abc-b478-c31babf174aa
2aad09be-7f31-460a-8e5e-09eca6255151,bd036ef3-a3cf-4cb4-b719-386a5e3a8881,377274763679286,400214264368992,294.0,294.9,-77.032861675916,-77.032875381811,38.906187817533,38.906082226282,11.782002777730167,Mapillary,2aad09be-7f31-460a-8e5e-09eca6255151__bd036ef3-a3cf-4cb4-b719-386a5e3a8881
